BatchSize,HiddenNodes,WeightNonbinding,WeightBinding,LearningRate,Epochs,Momentum,BestCutoff,TruePositives,FalsePositives,TrueNegatives,FalseNegatives,MCC
500,20,0.1,0.4,1e-06,140,0.1,0.65,978,9570,6882,471,0.05170150569651322
500,20,0.1,0.4,1e-06,140,0.2,0.72,1,0,16452,1448,0.025185387786124554
500,20,0.1,0.4,1e-06,140,0.3,0.57,810,6566,9886,639,0.08861071635543058
500,20,0.1,0.4,1e-06,140,0.4,0.5,998,10750,5702,451,0.02029184556012045
500,20,0.1,0.4,1e-06,140,0.5,0.25,1449,16451,1,0,0.0022181878739420424
500,20,0.1,0.4,1e-06,140,0.6,0.3,1141,11481,4971,308,0.05358825267327126
500,20,0.1,0.4,1e-06,140,0.7,0.48,1388,15064,1388,61,0.0422686437337755
500,20,0.1,0.4,1e-06,140,0.8,0.62,1,10,16442,1448,0.0009058451158343758
500,20,0.1,0.4,1e-06,140,0.9,0.41,1385,14778,1674,64,0.05304513820224021
500,20,0.1,0.4,1e-06,200,0.1,0.41,1385,15426,1026,64,0.020753049242313155
500,20,0.1,0.4,1e-06,200,0.2,0.42,1307,14377,2075,142,0.023288319257008687
500,20,0.1,0.4,1e-06,200,0.3,0.75,1,3,16449,1448,0.009266188610939013
500,20,0.1,0.4,1e-06,200,0.4,0.35,1441,16342,110,8,0.0039269138178469115
500,20,0.1,0.4,1e-06,200,0.5,0.37,1444,16360,92,5,0.007955922217619604
500,20,0.1,0.4,1e-06,200,0.6,0.32,1449,16443,9,0,0.006656051173788784
500,20,0.1,0.4,1e-06,200,0.7,0.67,1,8,16444,1448,0.0024805159653871244
500,20,0.1,0.4,1e-06,200,0.8,0.49,1301,13389,3063,148,0.05974356368789531
500,20,0.1,0.4,1e-06,200,0.9,0.28,1449,16435,17,0,0.009149913162621294
500,20,0.1,0.4,1e-06,260,0.1,0.61,561,3967,12485,888,0.09163077888936802
500,20,0.1,0.4,1e-06,260,0.2,0.45,999,6987,9465,450,0.14526805372540189
500,20,0.1,0.4,1e-06,260,0.3,0.46,835,6279,10173,614,0.10846447249465581
500,20,0.1,0.4,1e-06,260,0.4,0.47,1449,16447,5,0,0.004960573157951639
500,20,0.1,0.4,1e-06,260,0.5,0.43,1424,16039,413,25,0.013858608860525397
500,20,0.1,0.4,1e-06,260,0.6,0.46,1313,12231,4221,136,0.10341458100239768
500,20,0.1,0.4,1e-06,260,0.7,0.43,1449,16449,3,0,0.003842228754048004
500,20,0.1,0.4,1e-06,260,0.8,0.55,1143,9433,7019,306,0.11951858816681062
500,20,0.1,0.4,1e-06,260,0.9,0.45,1414,15807,645,35,0.021473710557554915
500,20,0.1,0.4,1e-06,320,0.1,0.27,1449,16436,16,0,0.008876471467210663
500,20,0.1,0.4,1e-06,320,0.2,0.37,1449,16450,2,0,0.0031370790043494146
500,20,0.1,0.4,1e-06,320,0.3,0.64,0,1,16451,1449,-0.0022181878739420424
500,20,0.1,0.4,1e-06,320,0.4,0.32,1449,16437,15,0,0.008594366277317906
500,20,0.1,0.4,1e-06,320,0.5,0.24,1449,16447,5,0,0.004960573157951639
500,20,0.1,0.4,1e-06,320,0.6,0.32,1418,15965,487,31,0.013353997293329404
500,20,0.1,0.4,1e-06,320,0.7,0.39,1442,16329,123,7,0.008497740686128862
500,20,0.1,0.4,1e-06,320,0.8,0.53,1044,10410,6042,405,0.049856154302247484
500,20,0.1,0.4,1e-06,320,0.9,0.36,1415,15858,594,34,0.01873901030241116
500,20,0.1,0.4,1e-06,380,0.1,0.49,1254,11860,4592,195,0.08906982172093766
500,20,0.1,0.4,1e-06,380,0.2,0.62,389,3318,13134,1060,0.04495193336591525
500,20,0.1,0.4,1e-06,380,0.3,0.43,1262,12898,3554,187,0.05834139170361365
500,20,0.1,0.4,1e-06,380,0.4,0.53,736,4833,11619,713,0.1261834958450521
500,20,0.1,0.4,1e-06,380,0.5,0.38,975,8053,8399,474,0.10004513129734038
500,20,0.1,0.4,1e-06,380,0.6,0.32,1449,16447,5,0,0.004960573157951639
500,20,0.1,0.4,1e-06,380,0.7,0.45,932,7621,8831,517,0.09827412728099826
500,20,0.1,0.4,1e-06,380,0.8,0.36,1403,15610,842,46,0.024411246187741015
500,20,0.1,0.4,1e-06,380,0.9,0.58,62,213,16239,1387,0.06617884017213317
500,20,0.1,0.5,0.005,20,0.1,0.42,705,3530,12922,744,0.1745545940564093
500,20,0.1,0.5,0.005,20,0.2,0.45,582,2415,14037,867,0.1861915892559364
500,20,0.1,0.5,0.005,20,0.3,0.43,702,3202,13250,747,0.19144205820635943
500,20,0.1,0.5,0.005,20,0.4,0.45,588,2339,14113,861,0.19442468484220418
500,20,0.1,0.5,0.005,20,0.5,0.5,489,1697,14755,960,0.19520050986382656
500,20,0.1,0.5,0.005,20,0.6,0.45,631,2772,13680,818,0.18558439578439495
500,20,0.1,0.5,0.005,20,0.7,0.52,419,1315,15137,1030,0.19294767232608903
500,20,0.1,0.5,0.005,20,0.8,0.57,372,916,15536,1077,0.21221165686786433
500,20,0.1,0.5,0.005,20,0.9,0.61,247,462,15990,1202,0.19911699748005346
500,20,0.1,0.5,0.005,80,0.1,0.54,416,1207,15245,1033,0.20302449992359844
500,20,0.1,0.5,0.005,80,0.2,0.55,353,1000,15452,1096,0.1886589585727246
500,20,0.1,0.5,0.005,80,0.3,0.6,281,554,15898,1168,0.20727214974728106
500,20,0.1,0.5,0.005,80,0.4,0.53,442,1412,15040,1007,0.19622625607570165
500,20,0.1,0.5,0.005,80,0.5,0.53,448,1439,15013,1001,0.19692335329483185
500,20,0.1,0.5,0.005,80,0.6,0.51,506,1711,14741,943,0.20303216811593944
500,20,0.1,0.5,0.005,80,0.7,0.64,220,326,16126,1229,0.209388910652043
500,20,0.1,0.5,0.005,80,0.8,0.55,384,1047,15405,1065,0.20252243853104582
500,20,0.1,0.5,0.005,80,0.9,0.51,547,1862,14590,902,0.2112554834658008
500,20,0.1,0.5,0.005,140,0.1,0.46,598,2400,14052,851,0.19489847074625793
500,20,0.1,0.5,0.005,140,0.2,0.49,525,1888,14564,924,0.19771927680887802
500,20,0.1,0.5,0.005,140,0.3,0.57,344,833,15619,1105,0.2055413693143543
500,20,0.1,0.5,0.005,140,0.4,0.56,377,1035,15417,1072,0.19961271802483724
500,20,0.1,0.5,0.005,140,0.5,0.45,628,2568,13884,821,0.1975041166407676
500,20,0.1,0.5,0.005,140,0.6,0.56,385,969,15483,1064,0.2133187532867681
500,20,0.1,0.5,0.005,140,0.7,0.56,388,1052,15400,1061,0.20440734862739016
500,20,0.1,0.5,0.005,140,0.8,0.55,370,1011,15441,1079,0.19820418444809845
500,20,0.1,0.5,0.005,140,0.9,0.58,368,888,15564,1081,0.21356089621782445
500,20,0.1,0.5,0.005,200,0.1,0.56,359,948,15504,1090,0.19933889554117734
500,20,0.1,0.5,0.005,200,0.2,0.59,287,643,15809,1162,0.19539004091029571
500,20,0.1,0.5,0.005,200,0.3,0.58,329,792,15660,1120,0.20141271812827888
500,20,0.1,0.5,0.005,200,0.4,0.65,222,360,16092,1227,0.2019647454652533
500,20,0.1,0.5,0.005,200,0.5,0.55,423,1208,15244,1026,0.20709695610047982
500,20,0.1,0.5,0.005,200,0.6,0.66,200,287,16165,1249,0.20216715954181774
500,20,0.1,0.5,0.005,200,0.7,0.59,335,799,15653,1114,0.20449262737398236
500,20,0.1,0.5,0.005,200,0.8,0.54,456,1329,15123,993,0.21294229719058025
500,20,0.1,0.5,0.005,200,0.9,0.56,417,1189,15263,1032,0.20569263251424036
500,20,0.1,0.5,0.005,260,0.1,0.55,386,1066,15386,1063,0.20140605618482213
500,20,0.1,0.5,0.005,260,0.2,0.57,346,865,15587,1103,0.20222835390614188
500,20,0.1,0.5,0.005,260,0.3,0.61,246,452,16000,1203,0.20049970309769055
500,20,0.1,0.5,0.005,260,0.4,0.54,426,1243,15209,1023,0.20491179759843556
500,20,0.1,0.5,0.005,260,0.5,0.67,188,226,16226,1261,0.21050994033262913
500,20,0.1,0.5,0.005,260,0.6,0.55,407,1097,15355,1042,0.21060375358843744
500,20,0.1,0.5,0.005,260,0.7,0.57,339,759,15693,1110,0.21349679356803125
500,20,0.1,0.5,0.005,260,0.8,0.55,371,960,15492,1078,0.20552826017865022
500,20,0.1,0.5,0.005,260,0.9,0.54,412,1157,15295,1037,0.20641576106324083
500,20,0.1,0.5,0.005,320,0.1,0.66,200,267,16185,1249,0.20841255073168027
500,20,0.1,0.5,0.005,320,0.2,0.56,370,902,15550,1079,0.21287747872474966
500,20,0.1,0.5,0.005,320,0.3,0.53,438,1256,15196,1011,0.21053163689701257
500,20,0.1,0.5,0.005,320,0.4,0.64,233,392,16060,1216,0.20352558083378627
500,20,0.1,0.5,0.005,320,0.5,0.69,154,169,16283,1295,0.19672722169069867
500,20,0.1,0.5,0.005,320,0.6,0.57,340,807,15645,1109,0.20671104949081376
500,20,0.1,0.5,0.005,320,0.7,0.57,349,784,15668,1100,0.21642106643870765
500,20,0.1,0.5,0.005,320,0.8,0.58,310,678,15774,1139,0.20631088952714233
500,20,0.1,0.5,0.005,320,0.9,0.69,183,237,16215,1266,0.20161415904960112
500,20,0.1,0.5,0.005,380,0.1,0.59,318,696,15756,1131,0.2090288192611762
500,20,0.1,0.5,0.005,380,0.2,0.61,276,536,15916,1173,0.2069568881029495
500,20,0.1,0.5,0.005,380,0.3,0.67,189,235,16217,1260,0.20832884003882046
500,20,0.1,0.5,0.005,380,0.4,0.53,461,1415,15037,988,0.20672027744385096
500,20,0.1,0.5,0.005,380,0.5,0.55,416,1143,15309,1033,0.2105067924570743
500,20,0.1,0.5,0.005,380,0.6,0.56,410,1143,15309,1039,0.2068618996786459
500,20,0.1,0.5,0.005,380,0.7,0.64,233,366,16086,1216,0.2101363085503086
500,20,0.1,0.5,0.005,380,0.8,0.53,467,1395,15057,982,0.21219104554885385
500,20,0.1,0.5,0.005,380,0.9,0.68,189,200,16252,1260,0.2212613697028626
500,20,0.1,0.5,0.001,20,0.1,0.44,773,5560,10892,676,0.11153150844884444
500,20,0.1,0.5,0.001,20,0.2,0.41,694,5682,10770,755,0.07608499168582054
500,20,0.1,0.5,0.001,20,0.3,0.51,315,1463,14989,1134,0.11715012497477997
500,20,0.1,0.5,0.001,20,0.4,0.41,716,4162,12290,733,0.14772851752027888
500,20,0.1,0.5,0.001,20,0.5,0.38,782,4718,11734,667,0.14951953887289096
500,20,0.1,0.5,0.001,20,0.6,0.42,525,2203,14249,924,0.1733439274650557
500,20,0.1,0.5,0.001,20,0.7,0.44,410,1436,15016,1039,0.17548732941578543
500,20,0.1,0.5,0.001,20,0.8,0.44,589,2387,14065,860,0.19150185430857727
500,20,0.1,0.5,0.001,20,0.9,0.47,571,2257,14195,878,0.19210149303171026
500,20,0.1,0.5,0.001,80,0.1,0.43,625,2782,13670,824,0.18220164744615464
500,20,0.1,0.5,0.001,80,0.2,0.41,603,2799,13653,846,0.17103061367994626
500,20,0.1,0.5,0.001,80,0.3,0.49,432,1306,15146,1017,0.2015181051161409
500,20,0.1,0.5,0.001,80,0.4,0.42,706,3299,13153,743,0.18764628931123428
500,20,0.1,0.5,0.001,80,0.5,0.46,542,2129,14323,907,0.18728015835388806
500,20,0.1,0.5,0.001,80,0.6,0.42,627,2615,13837,822,0.19389327656184915
500,20,0.1,0.5,0.001,80,0.7,0.45,596,2434,14018,853,0.19156790634150653
500,20,0.1,0.5,0.001,80,0.8,0.52,457,1479,14973,992,0.19803302413670035
500,20,0.1,0.5,0.001,80,0.9,0.57,335,816,15636,1114,0.20193080971390828
500,20,0.1,0.5,0.001,140,0.1,0.41,747,3701,12751,702,0.1834015919058986
500,20,0.1,0.5,0.001,140,0.2,0.45,639,2665,13787,810,0.1961586429642191
500,20,0.1,0.5,0.001,140,0.3,0.49,502,1843,14609,947,0.1895061536345284
500,20,0.1,0.5,0.001,140,0.4,0.48,563,2173,14279,886,0.19439646335423044
500,20,0.1,0.5,0.001,140,0.5,0.48,576,2254,14198,873,0.19476243867566234
500,20,0.1,0.5,0.001,140,0.6,0.49,532,1945,14507,917,0.19663196710057224
500,20,0.1,0.5,0.001,140,0.7,0.52,467,1600,14852,982,0.1920591682404326
500,20,0.1,0.5,0.001,140,0.8,0.49,527,1878,14574,922,0.19958677811613665
500,20,0.1,0.5,0.001,140,0.9,0.6,296,637,15815,1153,0.20316229772262043
500,20,0.1,0.5,0.001,200,0.1,0.46,581,2302,14150,868,0.19369966235256195
500,20,0.1,0.5,0.001,200,0.2,0.45,622,2722,13730,827,0.18461484851775647
500,20,0.1,0.5,0.001,200,0.3,0.51,464,1566,14886,985,0.19357227382695197
500,20,0.1,0.5,0.001,200,0.4,0.48,577,2333,14119,872,0.18953891859171348
500,20,0.1,0.5,0.001,200,0.5,0.49,554,2075,14377,895,0.19742095557262332
500,20,0.1,0.5,0.001,200,0.6,0.58,348,927,15525,1101,0.1949337710753341
500,20,0.1,0.5,0.001,200,0.7,0.54,409,1166,15286,1040,0.20353983843125525
500,20,0.1,0.5,0.001,200,0.8,0.62,232,386,16066,1217,0.20414734902932016
500,20,0.1,0.5,0.001,200,0.9,0.63,240,411,16041,1209,0.20492612327580426
500,20,0.1,0.5,0.001,260,0.1,0.52,447,1429,15023,1002,0.19735875788564902
500,20,0.1,0.5,0.001,260,0.2,0.48,555,2263,14189,894,0.18383557918747342
500,20,0.1,0.5,0.001,260,0.3,0.45,652,2792,13660,797,0.19392486914962984
500,20,0.1,0.5,0.001,260,0.4,0.53,425,1334,15118,1024,0.19445586579043114
500,20,0.1,0.5,0.001,260,0.5,0.49,555,2054,14398,894,0.19956670783723277
500,20,0.1,0.5,0.001,260,0.6,0.53,431,1336,15116,1018,0.19773859523190615
500,20,0.1,0.5,0.001,260,0.7,0.52,478,1583,14869,971,0.1996721987531114
500,20,0.1,0.5,0.001,260,0.8,0.52,467,1420,15032,982,0.20959553781862433
500,20,0.1,0.5,0.001,260,0.9,0.56,382,969,15483,1067,0.21139829786364764
500,20,0.1,0.5,0.001,320,0.1,0.47,614,2467,13985,835,0.1978289313664345
500,20,0.1,0.5,0.001,320,0.2,0.43,681,3009,13443,768,0.19356481784148466
500,20,0.1,0.5,0.001,320,0.3,0.47,579,2260,14192,870,0.19578513488065716
500,20,0.1,0.5,0.001,320,0.4,0.46,615,2433,14019,834,0.20067634095273248
500,20,0.1,0.5,0.001,320,0.5,0.57,343,858,15594,1106,0.2012144012623822
500,20,0.1,0.5,0.001,320,0.6,0.59,288,654,15798,1161,0.19423649094739964
500,20,0.1,0.5,0.001,320,0.7,0.54,408,1301,15151,1041,0.1879474763197233
500,20,0.1,0.5,0.001,320,0.8,0.6,291,581,15871,1158,0.20971216845744542
500,20,0.1,0.5,0.001,320,0.9,0.53,445,1287,15165,1004,0.2111724908575028
500,20,0.1,0.5,0.001,380,0.1,0.52,470,1560,14892,979,0.1974478371300943
500,20,0.1,0.5,0.001,380,0.2,0.57,336,765,15687,1113,0.21046030252173373
500,20,0.1,0.5,0.001,380,0.3,0.46,610,2576,13876,839,0.18854167439941844
500,20,0.1,0.5,0.001,380,0.4,0.6,301,634,15818,1148,0.20741048478877744
500,20,0.1,0.5,0.001,380,0.5,0.59,301,680,15772,1148,0.19941353555638358
500,20,0.1,0.5,0.001,380,0.6,0.62,262,449,16003,1187,0.21440938951319946
500,20,0.1,0.5,0.001,380,0.7,0.55,415,1155,15297,1034,0.20846991604332574
500,20,0.1,0.5,0.001,380,0.8,0.53,449,1363,15089,1000,0.2052898572055745
500,20,0.1,0.5,0.001,380,0.9,0.55,395,1028,15424,1054,0.21186051064979097
500,20,0.1,0.5,0.0005,20,0.1,0.46,675,4531,11921,774,0.11437032592506416
500,20,0.1,0.5,0.0005,20,0.2,0.34,1213,13252,3200,236,0.021908655493298464
500,20,0.1,0.5,0.0005,20,0.3,0.45,940,7360,9092,509,0.11013418120411328
500,20,0.1,0.5,0.0005,20,0.4,0.4,1430,16161,291,19,0.009566204055997363
500,20,0.1,0.5,0.0005,20,0.5,0.38,1193,10481,5971,256,0.10666360681064908
500,20,0.1,0.5,0.0005,20,0.6,0.4,790,4883,11569,659,0.14561709781877505
500,20,0.1,0.5,0.0005,20,0.7,0.42,612,3688,12764,837,0.12653543123456165
500,20,0.1,0.5,0.0005,20,0.8,0.42,664,3182,13270,785,0.1758734916249381
500,20,0.1,0.5,0.0005,20,0.9,0.4,827,4506,11946,622,0.17703651050138136
500,20,0.1,0.5,0.0005,80,0.1,0.35,1109,9094,7358,340,0.1171238876456878
500,20,0.1,0.5,0.0005,80,0.2,0.44,390,1432,15020,1059,0.1642758608229537
500,20,0.1,0.5,0.0005,80,0.3,0.37,934,6159,10293,515,0.15068655194950195
500,20,0.1,0.5,0.0005,80,0.4,0.41,695,3240,13212,754,0.1861949999829881
500,20,0.1,0.5,0.0005,80,0.5,0.43,620,2674,13778,829,0.1867741771562881
500,20,0.1,0.5,0.0005,80,0.6,0.45,592,2386,14066,857,0.19301125661974894
500,20,0.1,0.5,0.0005,80,0.7,0.43,668,3093,13359,781,0.1827845881818926
500,20,0.1,0.5,0.0005,80,0.8,0.49,504,1749,14703,945,0.1986007649419146
500,20,0.1,0.5,0.0005,80,0.9,0.43,713,3324,13128,736,0.18927777389527534
500,20,0.1,0.5,0.0005,140,0.1,0.43,623,2846,13606,826,0.17731674417734863
500,20,0.1,0.5,0.0005,140,0.2,0.43,530,2358,14094,919,0.164941842614925
500,20,0.1,0.5,0.0005,140,0.3,0.42,673,3117,13335,776,0.1836008029071573
500,20,0.1,0.5,0.0005,140,0.4,0.44,594,2316,14136,855,0.19897563435605414
500,20,0.1,0.5,0.0005,140,0.5,0.45,610,2611,13841,839,0.1862273662830321
500,20,0.1,0.5,0.0005,140,0.6,0.47,498,1742,14710,951,0.1960308441697363
500,20,0.1,0.5,0.0005,140,0.7,0.5,522,1933,14519,927,0.19247671678429262
500,20,0.1,0.5,0.0005,140,0.8,0.43,723,3291,13161,726,0.1954869282373274
500,20,0.1,0.5,0.0005,140,0.9,0.59,282,557,15895,1167,0.20745698061706994
500,20,0.1,0.5,0.0005,200,0.1,0.42,718,3469,12983,731,0.1834145899397379
500,20,0.1,0.5,0.0005,200,0.2,0.45,574,2253,14199,875,0.19385946937716672
500,20,0.1,0.5,0.0005,200,0.3,0.41,750,3602,12850,699,0.18989792026779054
500,20,0.1,0.5,0.0005,200,0.4,0.44,675,3014,13438,774,0.19058712016272772
500,20,0.1,0.5,0.0005,200,0.5,0.48,575,2347,14105,874,0.1875784080842481
500,20,0.1,0.5,0.0005,200,0.6,0.47,583,2326,14126,866,0.19294117714334422
500,20,0.1,0.5,0.0005,200,0.7,0.46,636,2661,13791,813,0.1950339744039247
500,20,0.1,0.5,0.0005,200,0.8,0.48,580,2348,14104,869,0.18992335439163593
500,20,0.1,0.5,0.0005,200,0.9,0.53,440,1335,15117,1009,0.20306521655345205
500,20,0.1,0.5,0.0005,260,0.1,0.45,613,2458,13994,836,0.19798042214073122
500,20,0.1,0.5,0.0005,260,0.2,0.39,807,4120,12332,642,0.18718043046175015
500,20,0.1,0.5,0.0005,260,0.3,0.45,610,2488,13964,839,0.1944880477882661
500,20,0.1,0.5,0.0005,260,0.4,0.5,418,1224,15228,1031,0.20229221523390342
500,20,0.1,0.5,0.0005,260,0.5,0.5,457,1442,15010,992,0.20171359171928066
500,20,0.1,0.5,0.0005,260,0.6,0.57,313,718,15734,1136,0.20179744314256257
500,20,0.1,0.5,0.0005,260,0.7,0.49,536,2004,14448,913,0.19393050474097412
500,20,0.1,0.5,0.0005,260,0.8,0.52,458,1450,15002,991,0.20147409784419035
500,20,0.1,0.5,0.0005,260,0.9,0.67,136,124,16328,1313,0.1967933875269799
500,20,0.1,0.5,0.0005,320,0.1,0.46,563,2221,14231,886,0.19082322811716168
500,20,0.1,0.5,0.0005,320,0.2,0.41,745,3562,12890,704,0.18992074019480876
500,20,0.1,0.5,0.0005,320,0.3,0.46,627,2656,13796,822,0.19119234318300313
500,20,0.1,0.5,0.0005,320,0.4,0.44,668,2959,13493,781,0.19078165505193367
500,20,0.1,0.5,0.0005,320,0.5,0.49,510,1800,14652,939,0.1973402179266263
500,20,0.1,0.5,0.0005,320,0.6,0.45,659,2832,13620,790,0.1945807551868863
500,20,0.1,0.5,0.0005,320,0.7,0.49,551,2090,14362,898,0.1947558045851049
500,20,0.1,0.5,0.0005,320,0.8,0.59,284,533,15919,1165,0.21380651438907386
500,20,0.1,0.5,0.0005,320,0.9,0.61,297,623,15829,1152,0.20641801010251812
500,20,0.1,0.5,0.0005,380,0.1,0.46,561,2171,14281,888,0.19355841740072072
500,20,0.1,0.5,0.0005,380,0.2,0.51,425,1335,15117,1024,0.19435095613405845
500,20,0.1,0.5,0.0005,380,0.3,0.56,312,713,15739,1137,0.20189783074527556
500,20,0.1,0.5,0.0005,380,0.4,0.51,492,1743,14709,957,0.19275180740404535
500,20,0.1,0.5,0.0005,380,0.5,0.57,289,636,15816,1160,0.1981134577043685
500,20,0.1,0.5,0.0005,380,0.6,0.44,683,2933,13519,766,0.19910417783824338
500,20,0.1,0.5,0.0005,380,0.7,0.5,491,1608,14844,958,0.20441202233958422
500,20,0.1,0.5,0.0005,380,0.8,0.59,301,710,15742,1148,0.19445242611306676
500,20,0.1,0.5,0.0005,380,0.9,0.5,513,1746,14706,936,0.2036263373594908
500,20,0.1,0.5,0.0001,20,0.1,0.6,1400,15145,1307,49,0.04703274846540948
500,20,0.1,0.5,0.0001,20,0.2,0.33,1439,16135,317,10,0.02518801246962516
500,20,0.1,0.5,0.0001,20,0.3,0.36,1413,15647,805,36,0.031046433114995345
500,20,0.1,0.5,0.0001,20,0.4,0.25,1133,11218,5234,316,0.05900514687419081
500,20,0.1,0.5,0.0001,20,0.5,0.45,1065,9080,7372,384,0.10077250364218694
500,20,0.1,0.5,0.0001,20,0.6,0.38,1255,11235,5217,194,0.10881624765614487
500,20,0.1,0.5,0.0001,20,0.7,0.43,846,6773,9679,603,0.09497501156814182
500,20,0.1,0.5,0.0001,20,0.8,0.55,764,5242,11210,685,0.12051983722519087
500,20,0.1,0.5,0.0001,20,0.9,0.4,796,6255,10197,653,0.09442103205584815
500,20,0.1,0.5,0.0001,80,0.1,0.36,1397,15418,1034,52,0.03080656681535652
500,20,0.1,0.5,0.0001,80,0.2,0.42,852,9082,7370,597,0.019736616475228622
500,20,0.1,0.5,0.0001,80,0.3,0.31,1233,12209,4243,216,0.06863652150655286
500,20,0.1,0.5,0.0001,80,0.4,0.37,1379,15281,1171,70,0.024555021613099068
500,20,0.1,0.5,0.0001,80,0.5,0.37,1111,10672,5780,338,0.06789165465880842
500,20,0.1,0.5,0.0001,80,0.6,0.39,842,5266,11186,607,0.15015343436858022
500,20,0.1,0.5,0.0001,80,0.7,0.38,904,7272,9180,545,0.09958143895913886
500,20,0.1,0.5,0.0001,80,0.8,0.41,813,5097,11355,636,0.14573244609308816
500,20,0.1,0.5,0.0001,80,0.9,0.42,596,2771,13681,853,0.16952621309899854
500,20,0.1,0.5,0.0001,140,0.1,0.37,1345,13028,3424,104,0.09348694963649373
500,20,0.1,0.5,0.0001,140,0.2,0.42,871,5405,11047,578,0.15580736745503737
500,20,0.1,0.5,0.0001,140,0.3,0.29,1449,16444,8,0,0.006275209866764622
500,20,0.1,0.5,0.0001,140,0.4,0.45,389,1291,15161,1060,0.17769758679442402
500,20,0.1,0.5,0.0001,140,0.5,0.46,789,6294,10158,660,0.0903299206223791
500,20,0.1,0.5,0.0001,140,0.6,0.39,1032,8684,7768,417,0.1009477463444994
500,20,0.1,0.5,0.0001,140,0.7,0.42,357,1358,15094,1092,0.15182554020606903
500,20,0.1,0.5,0.0001,140,0.8,0.44,523,2185,14267,926,0.1736504827488739
500,20,0.1,0.5,0.0001,140,0.9,0.47,542,2081,14371,907,0.1909391271818925
500,20,0.1,0.5,0.0001,200,0.1,0.33,1281,14018,2434,168,0.024766006411236857
500,20,0.1,0.5,0.0001,200,0.2,0.37,882,6357,10095,567,0.12354414104064655
500,20,0.1,0.5,0.0001,200,0.3,0.43,190,480,15972,1259,0.1464989199938928
500,20,0.1,0.5,0.0001,200,0.4,0.42,679,4050,12402,770,0.13760150248666306
500,20,0.1,0.5,0.0001,200,0.5,0.41,496,2645,13807,953,0.1301742599660381
500,20,0.1,0.5,0.0001,200,0.6,0.37,762,4110,12342,687,0.16917703511051851
500,20,0.1,0.5,0.0001,200,0.7,0.43,591,2704,13748,858,0.17138310886013272
500,20,0.1,0.5,0.0001,200,0.8,0.48,389,1150,15302,1060,0.19319652730537026
500,20,0.1,0.5,0.0001,200,0.9,0.42,696,3046,13406,753,0.19800310421483103
500,20,0.1,0.5,0.0001,260,0.1,0.43,679,5601,10851,770,0.07324441020623985
500,20,0.1,0.5,0.0001,260,0.2,0.37,1105,10278,6174,344,0.07814888446992628
500,20,0.1,0.5,0.0001,260,0.3,0.4,670,5169,11283,779,0.08622161526802315
500,20,0.1,0.5,0.0001,260,0.4,0.41,729,3729,12723,720,0.174355665373661
500,20,0.1,0.5,0.0001,260,0.5,0.42,599,2529,13923,850,0.18650707493885135
500,20,0.1,0.5,0.0001,260,0.6,0.41,667,3169,13283,782,0.17794142842742208
500,20,0.1,0.5,0.0001,260,0.7,0.47,470,1932,14520,979,0.16558720154674028
500,20,0.1,0.5,0.0001,260,0.8,0.48,367,938,15514,1082,0.2059096635639809
500,20,0.1,0.5,0.0001,260,0.9,0.43,702,3033,13419,747,0.20144942583972997
500,20,0.1,0.5,0.0001,320,0.1,0.43,464,2172,14280,985,0.14485817907836912
500,20,0.1,0.5,0.0001,320,0.2,0.41,669,3656,12796,780,0.15258985555839683
500,20,0.1,0.5,0.0001,320,0.3,0.41,514,2376,14076,935,0.15589927257092454
500,20,0.1,0.5,0.0001,320,0.4,0.43,689,3228,13224,760,0.18425165905206006
500,20,0.1,0.5,0.0001,320,0.5,0.44,637,2918,13534,812,0.1792966965984583
500,20,0.1,0.5,0.0001,320,0.6,0.44,540,2153,14299,909,0.18448244971546204
500,20,0.1,0.5,0.0001,320,0.7,0.53,300,656,15796,1149,0.20278748675172575
500,20,0.1,0.5,0.0001,320,0.8,0.43,673,3056,13396,776,0.18718787588222718
500,20,0.1,0.5,0.0001,320,0.9,0.51,454,1606,14846,995,0.18436278090390096
500,20,0.1,0.5,0.0001,380,0.1,0.47,354,1103,15349,1095,0.17681857146987157
500,20,0.1,0.5,0.0001,380,0.2,0.42,585,2607,13845,864,0.17476618226645277
500,20,0.1,0.5,0.0001,380,0.3,0.39,673,3247,13205,776,0.17615668967809797
500,20,0.1,0.5,0.0001,380,0.4,0.43,479,1751,14701,970,0.1851253786765219
500,20,0.1,0.5,0.0001,380,0.5,0.42,558,2239,14213,891,0.1870471851463243
500,20,0.1,0.5,0.0001,380,0.6,0.43,683,2970,13482,766,0.1968282897549072
500,20,0.1,0.5,0.0001,380,0.7,0.45,535,2040,14412,914,0.19059075916987903
500,20,0.1,0.5,0.0001,380,0.8,0.43,638,2704,13748,811,0.19315226979137257
500,20,0.1,0.5,0.0001,380,0.9,0.47,580,2343,14109,869,0.19027825445387744
500,20,0.1,0.5,5e-05,20,0.1,0.36,1449,16449,3,0,0.003842228754048004
500,20,0.1,0.5,5e-05,20,0.2,0.28,1449,16445,7,0,0.005869757316330834
500,20,0.1,0.5,5e-05,20,0.3,0.26,1449,16420,32,0,0.012558845191082553
500,20,0.1,0.5,5e-05,20,0.4,0.42,1243,12188,4264,206,0.07373319514088642
500,20,0.1,0.5,5e-05,20,0.5,0.37,1179,11862,4590,270,0.056826777834552325
500,20,0.1,0.5,5e-05,20,0.6,0.4,1128,11513,4939,321,0.04710796429866343
